확인날짜,플랫폼,순위,작품명,작가명,론칭일,지표종류,지표값,키워드,URL
2026-08-29,리디북스,9,러브:제로(Love:Zero),이분홍,2025-04-10,별점(리뷰수),"4.8(6,220)",#현대물 #19+ #동거 #로맨틱코미디 #첫사랑 #친구>연인 #까칠남 #나쁜남자 #순정남 #동정남 #후회남 #절륜남 #순진녀 #상처녀 #재벌남 #달달물 #베이비메신저 #애증 #외국인/혼혈 #스포츠물 #비밀연애 #신분차이 #계약연애/결혼 #소유욕/독점욕/질투 #능력남 #사이다남 #직진남 #집착남 #평범녀 #뇌섹녀 #순정녀 #동정녀 #힐링물 #성장물 #츤데레남 #1만원~2만원 #리뷰1000개이상 #별점5000개이상 #평점4점이상 #단행본 #이분홍 #나인,https://ridibooks.com/books/5721000280
2026-08-29,리디북스,10,사채업자 집에 입주교사로 들어가면,최리나,2026-08-21,별점(리뷰수),4.2(166),#현대물 #나이차커플 #로맨틱코미디 #사제지간 #첫사랑 #동정남 #절륜남 #계략남 #순진녀 #카리스마남 #조직/암흑가 #몸정>맘정 #소유욕/독점욕/질투 #유혹남 #존댓말남 #평범녀 #츤데레남 #별점100개이상 #3000~5000원 #10%할인 #평점4점이상 #리뷰100개이상 #최리나 #닉스,https://ridibooks.com/books/6167000350
2026-08-29,리디북스,11,국대 남친에게 매일 밤 혼나고 싶어!,박흑심,2026-04-02,별점(리뷰수),4.2(127),#현대물 #로맨틱코미디 #첫사랑 #순정남 #동정남 #다정남 #절륜남 #계략남 #절륜녀 #오해 #달달물 #소유욕/독점욕/질투 #능력남 #직진남 #집착남 #직진녀 #계략녀 #유혹녀 #집착녀 #동정녀 #엉뚱녀 #더티토크 #하드코어 #별점100개이상 #5000~1만원 #10%할인 #고수위 #평점4점이상 #단행본 #박흑심 #새턴,https://ridibooks.com/books/3586113440
2026-08-29,리디북스,12,이주,스무이레,2026-08-07,별점(리뷰수),"4.7(1,744)",#현대물 #첫사랑 #재회물 #순정남 #다정남 #절륜남 #계략남 #상처녀 #능글남 #재벌남 #애잔물 #법조계 #권선징악 #오래된연인 #소유욕/독점욕/질투 #운명적사랑 #뇌섹남 #능력남 #사이다남 #직진남 #애교남 #유혹남 #집착남 #짝사랑남 #대형견남 #뇌섹녀 #능력녀 #사이다녀 #다정녀 #짝사랑녀 #순정녀 #철벽녀 #까칠녀 #외유내강 #걸크러시 #별점1000개이상 #5000~1만원 #리뷰1000개이상 #10%할인 #평점4점이상 #단행본 #스무이레 #신영미디어,https://ridibooks.com/books/211058233
2026-08-29,리디북스,13,달아나도 그대,채백도,2023-03-07,별점(리뷰수),4.2(949),#현대물 #19+ #첫사랑 #시월드 #신파 #상처남 #후회남 #절륜남 #계략남 #순진녀 #상처녀 #오해 #카리스마남 #재벌남 #애잔물 #조직/암흑가 #갑을관계 #계약연애/결혼 #선결혼후연애 #소유욕/독점욕/질투 #능력남 #집착남 #냉정남 #오만남 #다정녀 #짝사랑녀 #순정녀 #동정녀 #외유내강 #더티토크 #별점500개이상 #5000~1만원 #10%할인 #고수위 #평점4점이상 #리뷰100개이상 #단행본 #채백도 #몽블랑,https://ridibooks.com/books/120063366
2026-08-29,리디북스,14,순애vs속물,곽두팔,2025-10-29,별점(리뷰수),4.3(548),#현대물 #로맨틱코미디 #후회남 #절륜남 #순진녀 #능글남 #조직/암흑가 #갑을관계 #능력남 #집착남 #오만남 #평범녀 #동정녀 #외유내강 #엉뚱녀 #하드코어 #츤데레남 #별점500개이상 #3000~5000원 #10%할인 #고수위 #평점4점이상 #리뷰100개이상 #단행본 #곽두팔 #북극여우,https://ridibooks.com/books/2404036282
2026-08-29,리디북스,15,결락,돌김,2026-08-20,별점(리뷰수),4.5(55),#현대물 #19+ #첫사랑 #친구>연인 #나쁜남자 #후회남 #절륜남 #계략남 #순진녀 #상처녀 #재벌남 #애증 #소유욕/독점욕/질투 #오만남 #짝사랑녀 #5000~1만원 #10%할인 #평점4점이상 #단행본 #돌김 #플로린,https://ridibooks.com/books/3863006239
2026-08-29,네이버시리즈,1,양아치라 그래 [독점],강춘,2026-08-27,다운로드수,21.4만,#NOVEL #로맨스 #나이차커플 #까칠자상남 #다정녀 #소유욕/집착 #로맨틱코미디,https://series.naver.com/novel/detail.series?productNo=14585741
2026-08-29,네이버시리즈,2,해일주의보 [독점],그일도,2025-08-04,다운로드수,307.5만,#NOVEL #로맨스 #계략남 #순정남 #로맨틱코미디 #소유욕/집착 #오피스로맨스,https://series.naver.com/novel/detail.series?productNo=12946697
2026-08-29,네이버시리즈,3,교수님의 이상형 [독점],은자향,2026-08-17,다운로드수,11.1만,#NOVEL #로맨스 #나이차커플 #다정남 #메디컬 #순애 #능력녀,https://series.naver.com/novel/detail.series?productNo=14553154
2026-08-29,네이버시리즈,4,개수작은 곱게 [독점],로맨스좀비,2026-08-25,다운로드수,23.8만,#NOVEL #로맨스 #소유욕/집착 #동거 #배덕감 #절륜남 #재벌,https://series.naver.com/novel/detail.series?productNo=14613179
2026-08-29,네이버시리즈,5,희대의 관심사 [독점],로즈빈,2024-06-27,다운로드수,"1,080만",#NOVEL #로맨스 #순정남 #상처녀 #전문직로맨스 #재벌 #오피스로맨스,https://series.naver.com/novel/detail.series?productNo=11266354
2026-08-29,네이버시리즈,6,"감히, 내가 너를 [독점]",쭈루쭈루,2023-02-22,다운로드수,123.7만,#NOVEL #로맨스 #계략남 #후회남 #상처녀 #소유욕/집착 #몸정>맘정,https://series.naver.com/novel/detail.series?productNo=9396540
2026-08-29,네이버시리즈,7,후부인여살저도,단자래습,2026-08-17,다운로드수,16.7만,#NOVEL #로맨스 #달달물 #복수물 #오해 #출생의비밀 #직진남,https://series.naver.com/novel/detail.series?productNo=14535662
2026-08-29,네이버시리즈,8,새 남편 사용 설명서 [독점],현아리,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14592437
2026-08-29,네이버시리즈,9,통제불능 결혼 [독점],오드리,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14542510
2026-08-29,네이버시리즈,10,벌어진 사이 [독점],리첼리토,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14595073
2026-08-29,네이버시리즈,11,미친 황제의 목줄을 쥐었다 [선공개],아란결,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14443911
2026-08-29,네이버시리즈,12,교수님 아이가 아니에요 [독점],배사비,2026-07-27,다운로드수,73.4만,#NOVEL #로맨스 #전문직로맨스 #베이비메신저 #메디컬 #재회물 #후회남,https://series.naver.com/novel/detail.series?productNo=14470119
2026-08-29,네이버시리즈,13,소리 없는 아내 [독점],세환,2026-08-24,다운로드수,3.5만,#NOVEL #로맨스 #나이차커플 #재벌 #정략결혼 #소유욕/집착 #상처녀,https://series.naver.com/novel/detail.series?productNo=14589059
2026-08-29,네이버시리즈,14,후원 낙인 [독점],하윤미,2024-09-26,다운로드수,89.2만,#NOVEL #로맨스 #후회남 #육아 #상처녀 #몸정>맘정 #순정남,https://series.naver.com/novel/detail.series?productNo=11549358
2026-08-29,네이버시리즈,15,개는 헤엄치는 꿈을 꾼다 [독점],이세미,2025-06-05,다운로드수,100.3만,#NOVEL #로맨스 #상처녀 #계략남 #계약관계 #동거 #소유욕/집착,https://series.naver.com/novel/detail.series?productNo=12668052
2026-08-30,카카오페이지,1,의술 명가 시한부 막내딸은 천재 의원,빅노아,2026-08-28,뷰수,"184,633",#동양풍 #육아물 #회귀물 #성장물 #다정남 #대형견남 #직진남 #능력녀 #외유내강 #치유물 #권선징악 #냉정남 #전문직물 #까칠남 #복수물,https://page.kakao.com/content/69943182
2026-08-30,카카오페이지,2,탑 아이돌 삼촌이 넷이나 생김,해강,2026-01-16,뷰수,"13,281,647",#육아물 #회귀물 #운명 #다정남 #까칠남 #츤데레남 #힐링물 #드라마 #연예계물,https://page.kakao.com/content/68283715
2026-08-30,카카오페이지,3,악덕 시어머니는 농사지으며 늙고 싶다,"함어삼삼,새라",2026-08-28,뷰수,"58,705",#동양풍 #성장물 #환생물 #가족물 #능력녀 #사이다녀 #타임슬립 #빙의물,https://page.kakao.com/content/70451364
2026-08-30,카카오페이지,4,순정적 미친놈,호미,2026-08-24,뷰수,"231,166",#현대로맨스 #사내연애 #오해물 #성장물 #법조계 #오피스물 #첫사랑 #능글남 #능력남 #직진남 #능력녀 #철벽녀 #상처녀 #달달물 #로맨틱코미디,https://page.kakao.com/content/69906631
2026-08-30,카카오페이지,5,이번 생엔 남편 말고 오스카상이요,이그나르,2026-04-30,뷰수,"4,582,423",#현대로맨스 #연예계물 #회귀물 #천재 #연하남 #능력남 #존댓말남 #능력녀 #상처녀 #드라마,https://page.kakao.com/content/69113551
2026-08-30,카카오페이지,6,무명 여배우인데 모두 날 알아,크트밀,2024-12-30,뷰수,"20,872,770",#현대로맨스 #캠퍼스물 #연예계물 #회귀물 #운명 #능력녀 #걸크러쉬 #외유내강 #소유욕/독점욕 #능력남 #경쟁구도 #라이벌/앙숙 #드라마,https://page.kakao.com/content/65721646
2026-08-30,카카오페이지,7,아기는 부를 거머쥔다,준예,2026-04-10,뷰수,"987,308",#연예계물 #육아물 #성장물 #가족물 #능력녀 #뇌섹녀 #걸크러쉬 #사이다녀 #재벌녀 #소꿉친구 #힐링물,https://page.kakao.com/content/69022052
2026-08-30,카카오페이지,8,흑표범의 애착 다람쥐 [19세 완전판][단행본],벚꽃그리고,2026-08-26,뷰수,"42,269",#현대로맨스 #캠퍼스물 #수인물 #첫사랑 #운명 #순정남 #짝사랑남 #엉뚱발랄녀 #순진녀 #짝사랑녀 #로맨틱코미디 #달달물,https://page.kakao.com/content/70194239
2026-08-30,카카오페이지,9,전무님과 밤마다 [19세 완전판],스밀라,2026-08-22,뷰수,"271,100",#현대로맨스 #원나잇 #몸정>맘정 #오피스물 #첫사랑 #재벌남 #카리스마남 #능력남 #절륜남 #직진남 #순정녀 #다정녀 #상처녀 #짝사랑녀 #나이차커플,https://page.kakao.com/content/69937954
2026-08-30,카카오페이지,10,오싹한 선배 [19세 완전판],우아진,2026-08-16,뷰수,"480,667",#현대로맨스 #캠퍼스물 #까칠남 #능글남 #유혹남 #재벌남 #절륜남 #선배 #능력녀 #자상녀 #엉뚱발랄녀 #철벽녀 #로맨틱코미디,https://page.kakao.com/content/69994141
2026-08-30,카카오페이지,11,백호 가문의 아기 솜뭉치,꿀끼,2024-12-07,뷰수,"28,944,272",#로맨스판타지 #동양풍 #육아물 #수인물 #힐링물 #성장물 #능력녀 #다정남 #순정남 #능력남 #가족후회물 #권선징악,https://page.kakao.com/content/65575525
2026-08-30,카카오페이지,12,착각 맞선,강영주,2024-05-30,뷰수,"10,684,722",#현대로맨스 #메디컬물 #전문직물 #카리스마남 #능력남 #소유욕/독점욕 #직진남 #능력녀 #엉뚱발랄녀 #철벽녀 #맞선관계 #달달물 #로맨틱코미디 #사내연애 #절륜남,https://page.kakao.com/content/64239767
2026-08-30,카카오페이지,13,미친 전무님의 애착 변호사,진하리,2026-08-12,뷰수,"527,120",#오해물 #복수물 #원나잇 #재벌남 #사이다남 #계략남 #능글남 #유혹남 #오만남 #카리스마남 #능력녀 #상처녀 #전문직물 #로맨틱코미디 #달달물,https://page.kakao.com/content/70142886
2026-08-30,카카오페이지,14,"천재 작곡가, 다시 시작합니다",우드아트,2026-02-13,뷰수,"2,671,925",#전문직물 #회귀물 #복수물 #악녀 #능력녀,https://page.kakao.com/content/68535570
2026-08-30,카카오페이지,15,연프에서 애아빠를 만났다,토오끼,2026-07-31,뷰수,"1,183,661",#현대로맨스 #재회물 #베이비메신저 #첫사랑 #까칠남 #능글남 #소유욕/독점욕 #외유내강 #철벽녀 #상처녀 #친구>연인 #능력남,https://page.kakao.com/content/69836997
2026-08-30,리디북스,1,상사도 밤에 쓰려면 없다,금단,2026-01-26,별점(리뷰수),"4.6(1,807)",#현대물 #사내연애 #상처남 #나쁜남자 #순정남 #동정남 #후회남 #절륜남 #오해 #재벌남 #몸정>맘정 #소유욕/독점욕/질투 #능력남 #집착남 #짝사랑남 #오만남 #다정녀 #유혹녀 #철벽녀 #동정녀 #외유내강 #엉뚱녀 #쾌활발랄녀 #더티토크 #별점1000개이상 #5000~1만원 #리뷰1000개이상 #10%할인 #고수위 #평점4점이상 #단행본 #금단 #어셈블,https://ridibooks.com/books/1483039256
2026-08-30,리디북스,2,가시 돋친 순애,감언이설,2026-07-01,별점(리뷰수),"4.6(1,532)",#현대물 #19+ #학원물 #동거 #첫사랑 #재회물 #순정남 #동정남 #다정남 #절륜남 #상처녀 #오해 #능글남 #애증 #소유욕/독점욕/질투 #운명적사랑 #능력남 #직진남 #집착남 #대형견남 #후회녀 #동정녀 #까칠녀 #냉정녀 #도도녀 #별점1000개이상 #1만원~2만원 #리뷰1000개이상 #10%할인 #평점4점이상 #단행본 #감언이설 #래이니북스,https://ridibooks.com/books/3075003345
2026-08-30,리디북스,3,개 같은 달링,도민아,2026-06-05,별점(리뷰수),4.3(764),#현대물 #나이차커플 #첫사랑 #정략결혼 #나쁜남자 #절륜남 #계략남 #오해 #카리스마남 #재벌남 #달달물 #계약연애/결혼 #소유욕/독점욕/질투 #집착남 #무심남 #오만남 #재벌녀 #직진녀 #애교녀 #짝사랑녀 #순정녀 #까칠녀 #도도녀 #더티토크 #별점500개이상 #3000~5000원 #리뷰500개이상 #10%할인 #고수위 #평점4점이상 #단행본 #도민아 #이브,https://ridibooks.com/books/3049082187
2026-08-30,리디북스,4,이혼 절대 사수!,우윤소,2026-08-14,별점(리뷰수),4.6(761),#현대물 #19+ #첫사랑 #까칠남 #애증 #선결혼후연애 #소유욕/독점욕/질투 #능력남 #집착남 #오만남 #계략녀 #유혹녀 #짝사랑녀 #별점500개이상 #5000~1만원 #리뷰500개이상 #10%할인 #평점4점이상 #단행본 #우윤소 #몽블랑,https://ridibooks.com/books/120110169
2026-08-30,리디북스,5,서울에서 남자애 하나가 내려왔다더라,견우,2026-08-14,별점(리뷰수),"4.7(1,041)",#현대물 #학원물 #첫사랑 #재회물 #친구>연인 #까칠남 #상처남 #순정남 #동정남 #다정남 #상처녀 #오해 #카리스마남 #재벌남 #애증 #신분차이 #소유욕/독점욕/질투 #운명적사랑 #뇌섹남 #능력남 #직진남 #집착남 #짝사랑남 #평범녀 #능글녀 #다정녀 #후회녀 #짝사랑녀 #순정녀 #동정녀 #무심녀 #털털녀 #조신남 #츤데레남 #별점1000개이상 #1만원~2만원 #리뷰500개이상 #평점4점이상 #단행본 #견우 #SOME,https://ridibooks.com/books/4865000493
2026-08-30,리디북스,6,인 더 미들,은아리,2026-08-26,별점(리뷰수),4.4(141),#현대물 #사내연애 #삼각관계 #나쁜남자 #다정남 #상처녀 #전문직 #소유욕/독점욕/질투 #금단의관계 #운명적사랑 #뇌섹남 #능력남 #사이다남 #직진남 #집착남 #뇌섹녀 #능력녀 #철벽녀 #이야기중심 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #은아리 #도파민,https://ridibooks.com/books/3075003704
2026-08-30,리디북스,7,순애vs속물,곽두팔,2025-10-29,별점(리뷰수),4.3(556),#현대물 #로맨틱코미디 #후회남 #절륜남 #순진녀 #능글남 #조직/암흑가 #갑을관계 #능력남 #집착남 #오만남 #평범녀 #동정녀 #외유내강 #엉뚱녀 #하드코어 #츤데레남 #별점500개이상 #3000~5000원 #10%할인 #고수위 #평점4점이상 #리뷰100개이상 #단행본 #곽두팔 #북극여우,https://ridibooks.com/books/2404036282
2026-08-30,리디북스,8,달아나도 그대,채백도,2023-03-07,별점(리뷰수),4.2(952),#현대물 #19+ #첫사랑 #시월드 #신파 #상처남 #후회남 #절륜남 #계략남 #순진녀 #상처녀 #오해 #카리스마남 #재벌남 #애잔물 #조직/암흑가 #갑을관계 #계약연애/결혼 #선결혼후연애 #소유욕/독점욕/질투 #능력남 #집착남 #냉정남 #오만남 #다정녀 #짝사랑녀 #순정녀 #동정녀 #외유내강 #더티토크 #별점500개이상 #5000~1만원 #10%할인 #고수위 #평점4점이상 #리뷰100개이상 #단행본 #채백도 #몽블랑,https://ridibooks.com/books/120063366
2026-08-30,리디북스,9,러브:제로(Love:Zero),이분홍,2025-04-10,별점(리뷰수),"4.8(6,225)",#현대물 #19+ #동거 #로맨틱코미디 #첫사랑 #친구>연인 #까칠남 #나쁜남자 #순정남 #동정남 #후회남 #절륜남 #순진녀 #상처녀 #재벌남 #달달물 #베이비메신저 #애증 #외국인/혼혈 #스포츠물 #비밀연애 #신분차이 #계약연애/결혼 #소유욕/독점욕/질투 #능력남 #사이다남 #직진남 #집착남 #평범녀 #뇌섹녀 #순정녀 #동정녀 #힐링물 #성장물 #츤데레남 #1만원~2만원 #리뷰1000개이상 #별점5000개이상 #평점4점이상 #단행본 #이분홍 #나인,https://ridibooks.com/books/5721000280
2026-08-30,리디북스,10,"불청객, 범",서혜은,2026-08-20,별점(리뷰수),4.6(395),#현대물 #로맨틱코미디 #원나잇 #절륜남 #계략남 #상처녀 #소유욕/독점욕/질투 #능력남 #집착남 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #서혜은 #에피카 스튜디오,https://ridibooks.com/books/5754003845
